# 1st underlying asset price, 2nd underlying asset price, time, price
2.548828125000000000e+01, 8.378906250000000000e+00, 3.000000000000000000e+00, 1.621093750000000000e+00
1.048828125000000000e+01, 2.337890625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.423828125000000000e+01, 1.212890625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.923828125000000000e+01, 2.712890625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.173828125000000000e+01, 4.628906250000000000e+00, 3.000000000000000000e+00, 5.371093750000000000e+00
6.738281250000000000e+00, 1.962890625000000000e+01, 3.000000000000000000e+00, 3.261718750000000000e+00
4.863281250000000000e+00, 1.025390625000000000e+01, 3.000000000000000000e+00, 5.136718750000000000e+00
1.986328125000000000e+01, 2.525390625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.736328125000000000e+01, 2.753906250000000000e+00, 3.000000000000000000e+00, 7.246093750000000000e+00
1.236328125000000000e+01, 1.775390625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.613281250000000000e+00, 6.503906250000000000e+00, 3.000000000000000000e+00, 3.496093750000000000e+00
2.361328125000000000e+01, 2.150390625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.611328125000000000e+01, 1.400390625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.113281250000000000e+00, 2.900390625000000000e+01, 3.000000000000000000e+00, 8.886718750000000000e+00
1.582031250000000000e+00, 6.972656250000000000e+00, 3.000000000000000000e+00, 8.417968750000000000e+00
1.658203125000000000e+01, 2.197265625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.408203125000000000e+01, 1.447265625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.082031250000000000e+00, 2.947265625000000000e+01, 3.000000000000000000e+00, 9.179687500000000000e-01
1.283203125000000000e+01, 1.072265625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.783203125000000000e+01, 2.572265625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.033203125000000000e+01, 3.222656250000000000e+00, 3.000000000000000000e+00, 6.777343750000000000e+00
5.332031250000000000e+00, 1.822265625000000000e+01, 3.000000000000000000e+00, 4.667968750000000000e+00
7.207031250000000000e+00, 1.259765625000000000e+01, 3.000000000000000000e+00, 2.792968750000000000e+00
2.220703125000000000e+01, 2.759765625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.970703125000000000e+01, 5.097656250000000000e+00, 3.000000000000000000e+00, 4.902343750000000000e+00
1.470703125000000000e+01, 2.009765625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.095703125000000000e+01, 1.347656250000000000e+00, 3.000000000000000000e+00, 8.652343750000000000e+00
2.595703125000000000e+01, 1.634765625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.845703125000000000e+01, 8.847656250000000000e+00, 3.000000000000000000e+00, 1.152343750000000000e+00
3.457031250000000000e+00, 2.384765625000000000e+01, 3.000000000000000000e+00, 6.542968750000000000e+00
2.519531250000000000e+00, 7.910156250000000000e+00, 3.000000000000000000e+00, 7.480468750000000000e+00
1.751953125000000000e+01, 2.291015625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.501953125000000000e+01, 4.101562500000000000e-01, 3.000000000000000000e+00, 9.589843750000000000e+00
1.001953125000000000e+01, 1.541015625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.376953125000000000e+01, 4.160156250000000000e+00, 3.000000000000000000e+00, 5.839843750000000000e+00
2.876953125000000000e+01, 1.916015625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.126953125000000000e+01, 1.166015625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
6.269531250000000000e+00, 2.666015625000000000e+01, 3.000000000000000000e+00, 3.730468750000000000e+00
4.394531250000000000e+00, 2.285156250000000000e+00, 3.000000000000000000e+00, 7.714843750000000000e+00
1.939453125000000000e+01, 1.728515625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.689453125000000000e+01, 9.785156250000000000e+00, 3.000000000000000000e+00, 2.148437500000000000e-01
1.189453125000000000e+01, 2.478515625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.144531250000000000e+00, 1.353515625000000000e+01, 3.000000000000000000e+00, 1.855468750000000000e+00
2.314453125000000000e+01, 2.853515625000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.564453125000000000e+01, 6.035156250000000000e+00, 3.000000000000000000e+00, 3.964843750000000000e+00
6.445312500000000000e-01, 2.103515625000000000e+01, 3.000000000000000000e+00, 9.355468750000000000e+00
8.789062500000000000e-01, 2.988281250000000000e+00, 3.000000000000000000e+00, 9.121093750000000000e+00
1.587890625000000000e+01, 1.798828125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.337890625000000000e+01, 1.048828125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.378906250000000000e+00, 2.548828125000000000e+01, 3.000000000000000000e+00, 1.621093750000000000e+00
1.212890625000000000e+01, 1.423828125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.712890625000000000e+01, 2.923828125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.962890625000000000e+01, 6.738281250000000000e+00, 3.000000000000000000e+00, 3.261718750000000000e+00
4.628906250000000000e+00, 2.173828125000000000e+01, 3.000000000000000000e+00, 5.371093750000000000e+00
6.503906250000000000e+00, 8.613281250000000000e+00, 3.000000000000000000e+00, 3.496093750000000000e+00
2.150390625000000000e+01, 2.361328125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.900390625000000000e+01, 1.113281250000000000e+00, 3.000000000000000000e+00, 8.886718750000000000e+00
1.400390625000000000e+01, 1.611328125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.025390625000000000e+01, 4.863281250000000000e+00, 3.000000000000000000e+00, 5.136718750000000000e+00
2.525390625000000000e+01, 1.986328125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.775390625000000000e+01, 1.236328125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.753906250000000000e+00, 2.736328125000000000e+01, 3.000000000000000000e+00, 7.246093750000000000e+00
3.691406250000000000e+00, 1.142578125000000000e+01, 3.000000000000000000e+00, 6.308593750000000000e+00
1.869140625000000000e+01, 2.642578125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.619140625000000000e+01, 3.925781250000000000e+00, 3.000000000000000000e+00, 6.074218750000000000e+00
1.119140625000000000e+01, 1.892578125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.494140625000000000e+01, 1.757812500000000000e-01, 3.000000000000000000e+00, 9.824218750000000000e+00
2.994140625000000000e+01, 1.517578125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.244140625000000000e+01, 7.675781250000000000e+00, 3.000000000000000000e+00, 2.324218750000000000e+00
7.441406250000000000e+00, 2.267578125000000000e+01, 3.000000000000000000e+00, 2.558593750000000000e+00
5.566406250000000000e+00, 5.800781250000000000e+00, 3.000000000000000000e+00, 4.433593750000000000e+00
2.056640625000000000e+01, 2.080078125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.806640625000000000e+01, 1.330078125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.306640625000000000e+01, 2.830078125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.316406250000000000e+00, 9.550781250000000000e+00, 3.000000000000000000e+00, 6.835937500000000000e-01
2.431640625000000000e+01, 2.455078125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.681640625000000000e+01, 2.050781250000000000e+00, 3.000000000000000000e+00, 7.949218750000000000e+00
1.816406250000000000e+00, 1.705078125000000000e+01, 3.000000000000000000e+00, 8.183593750000000000e+00
1.347656250000000000e+00, 1.095703125000000000e+01, 3.000000000000000000e+00, 8.652343750000000000e+00
1.634765625000000000e+01, 2.595703125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.384765625000000000e+01, 3.457031250000000000e+00, 3.000000000000000000e+00, 6.542968750000000000e+00
8.847656250000000000e+00, 1.845703125000000000e+01, 3.000000000000000000e+00, 1.152343750000000000e+00
1.259765625000000000e+01, 7.207031250000000000e+00, 3.000000000000000000e+00, 2.792968750000000000e+00
2.759765625000000000e+01, 2.220703125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.009765625000000000e+01, 1.470703125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
5.097656250000000000e+00, 2.970703125000000000e+01, 3.000000000000000000e+00, 4.902343750000000000e+00
6.972656250000000000e+00, 1.582031250000000000e+00, 3.000000000000000000e+00, 8.417968750000000000e+00
2.197265625000000000e+01, 1.658203125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.947265625000000000e+01, 9.082031250000000000e+00, 3.000000000000000000e+00, 9.179687500000000000e-01
1.447265625000000000e+01, 2.408203125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.072265625000000000e+01, 1.283203125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.572265625000000000e+01, 2.783203125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.822265625000000000e+01, 5.332031250000000000e+00, 3.000000000000000000e+00, 4.667968750000000000e+00
3.222656250000000000e+00, 2.033203125000000000e+01, 3.000000000000000000e+00, 6.777343750000000000e+00
2.285156250000000000e+00, 4.394531250000000000e+00, 3.000000000000000000e+00, 7.714843750000000000e+00
1.728515625000000000e+01, 1.939453125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.478515625000000000e+01, 1.189453125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.785156250000000000e+00, 2.689453125000000000e+01, 3.000000000000000000e+00, 2.148437500000000000e-01
1.353515625000000000e+01, 8.144531250000000000e+00, 3.000000000000000000e+00, 1.855468750000000000e+00
2.853515625000000000e+01, 2.314453125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.103515625000000000e+01, 6.445312500000000000e-01, 3.000000000000000000e+00, 9.355468750000000000e+00
6.035156250000000000e+00, 1.564453125000000000e+01, 3.000000000000000000e+00, 3.964843750000000000e+00
4.160156250000000000e+00, 1.376953125000000000e+01, 3.000000000000000000e+00, 5.839843750000000000e+00
1.916015625000000000e+01, 2.876953125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.666015625000000000e+01, 6.269531250000000000e+00, 3.000000000000000000e+00, 3.730468750000000000e+00
1.166015625000000000e+01, 2.126953125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
7.910156250000000000e+00, 2.519531250000000000e+00, 3.000000000000000000e+00, 7.480468750000000000e+00
2.291015625000000000e+01, 1.751953125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.541015625000000000e+01, 1.001953125000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
4.101562500000000000e-01, 2.501953125000000000e+01, 3.000000000000000000e+00, 9.589843750000000000e+00
2.929687500000000000e-01, 4.980468750000000000e+00, 3.000000000000000000e+00, 9.707031250000000000e+00
1.529296875000000000e+01, 1.998046875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.279296875000000000e+01, 1.248046875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
7.792968750000000000e+00, 2.748046875000000000e+01, 3.000000000000000000e+00, 2.207031250000000000e+00
1.154296875000000000e+01, 8.730468750000000000e+00, 3.000000000000000000e+00, 1.269531250000000000e+00
2.654296875000000000e+01, 2.373046875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.904296875000000000e+01, 1.230468750000000000e+00, 3.000000000000000000e+00, 8.769531250000000000e+00
4.042968750000000000e+00, 1.623046875000000000e+01, 3.000000000000000000e+00, 5.957031250000000000e+00
5.917968750000000000e+00, 1.435546875000000000e+01, 3.000000000000000000e+00, 4.082031250000000000e+00
2.091796875000000000e+01, 2.935546875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.841796875000000000e+01, 6.855468750000000000e+00, 3.000000000000000000e+00, 3.144531250000000000e+00
1.341796875000000000e+01, 2.185546875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.667968750000000000e+00, 3.105468750000000000e+00, 3.000000000000000000e+00, 6.894531250000000000e+00
2.466796875000000000e+01, 1.810546875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.716796875000000000e+01, 1.060546875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.167968750000000000e+00, 2.560546875000000000e+01, 3.000000000000000000e+00, 7.832031250000000000e+00
3.105468750000000000e+00, 9.667968750000000000e+00, 3.000000000000000000e+00, 6.894531250000000000e+00
1.810546875000000000e+01, 2.466796875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.560546875000000000e+01, 2.167968750000000000e+00, 3.000000000000000000e+00, 7.832031250000000000e+00
1.060546875000000000e+01, 1.716796875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.435546875000000000e+01, 5.917968750000000000e+00, 3.000000000000000000e+00, 4.082031250000000000e+00
2.935546875000000000e+01, 2.091796875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.185546875000000000e+01, 1.341796875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
6.855468750000000000e+00, 2.841796875000000000e+01, 3.000000000000000000e+00, 3.144531250000000000e+00
4.980468750000000000e+00, 2.929687500000000000e-01, 3.000000000000000000e+00, 9.707031250000000000e+00
1.998046875000000000e+01, 1.529296875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.748046875000000000e+01, 7.792968750000000000e+00, 3.000000000000000000e+00, 2.207031250000000000e+00
1.248046875000000000e+01, 2.279296875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.730468750000000000e+00, 1.154296875000000000e+01, 3.000000000000000000e+00, 1.269531250000000000e+00
2.373046875000000000e+01, 2.654296875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.623046875000000000e+01, 4.042968750000000000e+00, 3.000000000000000000e+00, 5.957031250000000000e+00
1.230468750000000000e+00, 1.904296875000000000e+01, 3.000000000000000000e+00, 8.769531250000000000e+00
1.699218750000000000e+00, 1.294921875000000000e+01, 3.000000000000000000e+00, 8.300781250000000000e+00
1.669921875000000000e+01, 2.794921875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.419921875000000000e+01, 5.449218750000000000e+00, 3.000000000000000000e+00, 4.550781250000000000e+00
9.199218750000000000e+00, 2.044921875000000000e+01, 3.000000000000000000e+00, 8.007812500000000000e-01
1.294921875000000000e+01, 1.699218750000000000e+00, 3.000000000000000000e+00, 8.300781250000000000e+00
2.794921875000000000e+01, 1.669921875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.044921875000000000e+01, 9.199218750000000000e+00, 3.000000000000000000e+00, 8.007812500000000000e-01
5.449218750000000000e+00, 2.419921875000000000e+01, 3.000000000000000000e+00, 4.550781250000000000e+00
7.324218750000000000e+00, 7.324218750000000000e+00, 3.000000000000000000e+00, 2.675781250000000000e+00
2.232421875000000000e+01, 2.232421875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.982421875000000000e+01, 1.482421875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.482421875000000000e+01, 2.982421875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.107421875000000000e+01, 1.107421875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.607421875000000000e+01, 2.607421875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.857421875000000000e+01, 3.574218750000000000e+00, 3.000000000000000000e+00, 6.425781250000000000e+00
3.574218750000000000e+00, 1.857421875000000000e+01, 3.000000000000000000e+00, 6.425781250000000000e+00
2.636718750000000000e+00, 2.636718750000000000e+00, 3.000000000000000000e+00, 7.363281250000000000e+00
1.763671875000000000e+01, 1.763671875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.513671875000000000e+01, 1.013671875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.013671875000000000e+01, 2.513671875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.388671875000000000e+01, 1.388671875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.888671875000000000e+01, 2.888671875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.138671875000000000e+01, 6.386718750000000000e+00, 3.000000000000000000e+00, 3.613281250000000000e+00
6.386718750000000000e+00, 2.138671875000000000e+01, 3.000000000000000000e+00, 3.613281250000000000e+00
4.511718750000000000e+00, 8.261718750000000000e+00, 3.000000000000000000e+00, 5.488281250000000000e+00
1.951171875000000000e+01, 2.326171875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.701171875000000000e+01, 7.617187500000000000e-01, 3.000000000000000000e+00, 9.238281250000000000e+00
1.201171875000000000e+01, 1.576171875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.261718750000000000e+00, 4.511718750000000000e+00, 3.000000000000000000e+00, 5.488281250000000000e+00
2.326171875000000000e+01, 1.951171875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.576171875000000000e+01, 1.201171875000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
7.617187500000000000e-01, 2.701171875000000000e+01, 3.000000000000000000e+00, 9.238281250000000000e+00
5.273437500000000000e-01, 8.964843750000000000e+00, 3.000000000000000000e+00, 9.472656250000000000e+00
1.552734375000000000e+01, 2.396484375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.302734375000000000e+01, 1.464843750000000000e+00, 3.000000000000000000e+00, 8.535156250000000000e+00
8.027343750000000000e+00, 1.646484375000000000e+01, 3.000000000000000000e+00, 1.972656250000000000e+00
1.177734375000000000e+01, 5.214843750000000000e+00, 3.000000000000000000e+00, 4.785156250000000000e+00
2.677734375000000000e+01, 2.021484375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.927734375000000000e+01, 1.271484375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
4.277343750000000000e+00, 2.771484375000000000e+01, 3.000000000000000000e+00, 5.722656250000000000e+00
6.152343750000000000e+00, 3.339843750000000000e+00, 3.000000000000000000e+00, 6.660156250000000000e+00
2.115234375000000000e+01, 1.833984375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.865234375000000000e+01, 1.083984375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.365234375000000000e+01, 2.583984375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.902343750000000000e+00, 1.458984375000000000e+01, 3.000000000000000000e+00, 9.765625000000000000e-02
2.490234375000000000e+01, 2.958984375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.740234375000000000e+01, 7.089843750000000000e+00, 3.000000000000000000e+00, 2.910156250000000000e+00
2.402343750000000000e+00, 2.208984375000000000e+01, 3.000000000000000000e+00, 7.597656250000000000e+00
3.339843750000000000e+00, 6.152343750000000000e+00, 3.000000000000000000e+00, 6.660156250000000000e+00
1.833984375000000000e+01, 2.115234375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.583984375000000000e+01, 1.365234375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.083984375000000000e+01, 2.865234375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.458984375000000000e+01, 9.902343750000000000e+00, 3.000000000000000000e+00, 9.765625000000000000e-02
2.958984375000000000e+01, 2.490234375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.208984375000000000e+01, 2.402343750000000000e+00, 3.000000000000000000e+00, 7.597656250000000000e+00
7.089843750000000000e+00, 1.740234375000000000e+01, 3.000000000000000000e+00, 2.910156250000000000e+00
5.214843750000000000e+00, 1.177734375000000000e+01, 3.000000000000000000e+00, 4.785156250000000000e+00
2.021484375000000000e+01, 2.677734375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.771484375000000000e+01, 4.277343750000000000e+00, 3.000000000000000000e+00, 5.722656250000000000e+00
1.271484375000000000e+01, 1.927734375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.964843750000000000e+00, 5.273437500000000000e-01, 3.000000000000000000e+00, 9.472656250000000000e+00
2.396484375000000000e+01, 1.552734375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.646484375000000000e+01, 8.027343750000000000e+00, 3.000000000000000000e+00, 1.972656250000000000e+00
1.464843750000000000e+00, 2.302734375000000000e+01, 3.000000000000000000e+00, 8.535156250000000000e+00
9.960937500000000000e-01, 9.960937500000000000e-01, 3.000000000000000000e+00, 9.003906250000000000e+00
1.599609375000000000e+01, 1.599609375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.349609375000000000e+01, 8.496093750000000000e+00, 3.000000000000000000e+00, 1.503906250000000000e+00
8.496093750000000000e+00, 2.349609375000000000e+01, 3.000000000000000000e+00, 1.503906250000000000e+00
1.224609375000000000e+01, 1.224609375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.724609375000000000e+01, 2.724609375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.974609375000000000e+01, 4.746093750000000000e+00, 3.000000000000000000e+00, 5.253906250000000000e+00
4.746093750000000000e+00, 1.974609375000000000e+01, 3.000000000000000000e+00, 5.253906250000000000e+00
6.621093750000000000e+00, 1.037109375000000000e+01, 3.000000000000000000e+00, 3.378906250000000000e+00
2.162109375000000000e+01, 2.537109375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.912109375000000000e+01, 2.871093750000000000e+00, 3.000000000000000000e+00, 7.128906250000000000e+00
1.412109375000000000e+01, 1.787109375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.037109375000000000e+01, 6.621093750000000000e+00, 3.000000000000000000e+00, 3.378906250000000000e+00
2.537109375000000000e+01, 2.162109375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.787109375000000000e+01, 1.412109375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.871093750000000000e+00, 2.912109375000000000e+01, 3.000000000000000000e+00, 7.128906250000000000e+00
1.933593750000000000e+00, 1.318359375000000000e+01, 3.000000000000000000e+00, 8.066406250000000000e+00
1.693359375000000000e+01, 2.818359375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.443359375000000000e+01, 5.683593750000000000e+00, 3.000000000000000000e+00, 4.316406250000000000e+00
9.433593750000000000e+00, 2.068359375000000000e+01, 3.000000000000000000e+00, 5.664062500000000000e-01
1.318359375000000000e+01, 1.933593750000000000e+00, 3.000000000000000000e+00, 8.066406250000000000e+00
2.818359375000000000e+01, 1.693359375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.068359375000000000e+01, 9.433593750000000000e+00, 3.000000000000000000e+00, 5.664062500000000000e-01
5.683593750000000000e+00, 2.443359375000000000e+01, 3.000000000000000000e+00, 4.316406250000000000e+00
3.808593750000000000e+00, 3.808593750000000000e+00, 3.000000000000000000e+00, 6.191406250000000000e+00
1.880859375000000000e+01, 1.880859375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.630859375000000000e+01, 1.130859375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.130859375000000000e+01, 2.630859375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
7.558593750000000000e+00, 7.558593750000000000e+00, 3.000000000000000000e+00, 2.441406250000000000e+00
2.255859375000000000e+01, 2.255859375000000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.505859375000000000e+01, 5.859375000000000000e-02, 3.000000000000000000e+00, 9.941406250000000000e+00
5.859375000000000000e-02, 1.505859375000000000e+01, 3.000000000000000000e+00, 9.941406250000000000e+00
8.789062500000000000e-02, 7.529296875000000000e+00, 3.000000000000000000e+00, 9.912109375000000000e+00
1.508789062500000000e+01, 2.252929687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.258789062500000000e+01, 2.929687500000000000e-02, 3.000000000000000000e+00, 9.970703125000000000e+00
7.587890625000000000e+00, 1.502929687500000000e+01, 3.000000000000000000e+00, 2.412109375000000000e+00
1.133789062500000000e+01, 3.779296875000000000e+00, 3.000000000000000000e+00, 6.220703125000000000e+00
2.633789062500000000e+01, 1.877929687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.883789062500000000e+01, 1.127929687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
3.837890625000000000e+00, 2.627929687500000000e+01, 3.000000000000000000e+00, 6.162109375000000000e+00
5.712890625000000000e+00, 1.904296875000000000e+00, 3.000000000000000000e+00, 8.095703125000000000e+00
2.071289062500000000e+01, 1.690429687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.821289062500000000e+01, 9.404296875000000000e+00, 3.000000000000000000e+00, 5.957031250000000000e-01
1.321289062500000000e+01, 2.440429687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.462890625000000000e+00, 1.315429687500000000e+01, 3.000000000000000000e+00, 5.371093750000000000e-01
2.446289062500000000e+01, 2.815429687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.696289062500000000e+01, 5.654296875000000000e+00, 3.000000000000000000e+00, 4.345703125000000000e+00
1.962890625000000000e+00, 2.065429687500000000e+01, 3.000000000000000000e+00, 8.037109375000000000e+00
2.900390625000000000e+00, 6.591796875000000000e+00, 3.000000000000000000e+00, 7.099609375000000000e+00
1.790039062500000000e+01, 2.159179687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.540039062500000000e+01, 1.409179687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.040039062500000000e+01, 2.909179687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.415039062500000000e+01, 1.034179687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.915039062500000000e+01, 2.534179687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.165039062500000000e+01, 2.841796875000000000e+00, 3.000000000000000000e+00, 7.158203125000000000e+00
6.650390625000000000e+00, 1.784179687500000000e+01, 3.000000000000000000e+00, 3.349609375000000000e+00
4.775390625000000000e+00, 1.221679687500000000e+01, 3.000000000000000000e+00, 5.224609375000000000e+00
1.977539062500000000e+01, 2.721679687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.727539062500000000e+01, 4.716796875000000000e+00, 3.000000000000000000e+00, 5.283203125000000000e+00
1.227539062500000000e+01, 1.971679687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.525390625000000000e+00, 9.667968750000000000e-01, 3.000000000000000000e+00, 9.033203125000000000e+00
2.352539062500000000e+01, 1.596679687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.602539062500000000e+01, 8.466796875000000000e+00, 3.000000000000000000e+00, 1.533203125000000000e+00
1.025390625000000000e+00, 2.346679687500000000e+01, 3.000000000000000000e+00, 8.974609375000000000e+00
1.494140625000000000e+00, 4.980468750000000000e-01, 3.000000000000000000e+00, 9.501953125000000000e+00
1.649414062500000000e+01, 1.549804687500000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.399414062500000000e+01, 7.998046875000000000e+00, 3.000000000000000000e+00, 2.001953125000000000e+00
8.994140625000000000e+00, 2.299804687500000000e+01, 3.000000000000000000e+00, 1.005859375000000000e+00
